YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Kyle Forster,1,1,RunWhen,Kyle Forster.png,https://www.linkedin.com/in/kyforster/,,,,Building a business case for AI SRE tools,"Interested in AI SRE to investigate your alerts?  Pipeline failures?  Help with developer questions?

Building a business case your CFO will love WITHOUT losing headcount is key to making these projects successful.  We can share what learned from the last year of helping teams do this.",,"Kyle Forster is the Founder of RunWhen, a company pioneering the use of AI for troubleshooting mission critical applications in dev, test and production environments.  Prior to RunWhen, Kyle was the Senior Director for Product Management in Google's Kubernetes team.  He is a second time founder, having previously started Big Switch Networks, a pioneer in Software Defined Networking (acquired by Arista Networks).  Kyle started his career at Cisco after doing an MBA and MS in Computer Science from Stanford University and an MSE in Electrical Engineering from Princeton University.  He currently holds six patents in wireless and software defined networking technologies lives with his wife, three children and two dogs in the greater London area where he recently settled after relocating from Silicon Valley."
,confirmed,Rob Charlwood,1,1,Supercharged,Rob Charlwood.png,https://www.linkedin.com/in/robcharlwood/,,,,Stranger Teams: Keeping Demogorgons out of production,"Build SRE teams like 80s kids on bikes! With high trust, shared missions, honesty, and the ability to tackle monsters together. Learn why your SRE might be broken and how to fix it with psychological safety, teamwork, and better practices.",,"Rob Charlwood Fractional CTO | SRE Expert | Cloud Expert | Techincal Speaker

Currently working as Lead Site Reliability Engineer at Lloyds Bank, Rob spearheads the SRE team responsible for mission-critical IBS services like Logon. He is at the forefront of transforming vital customer journeys by migrating them to Google Cloud Platform (GCP).

With nearly 20 years of engineering expertise spanning infrastructure, DevOps, SRE, software, and web development, Rob excels in designing scalable, secure, and high-performance cloud infrastructure. His portfolio boasts delivering exceptional projects for renowned organisations, including Deloitte, BBC, HMRC, Google, The FA Premier League, FIFA, UEFA, Major League Soccer, Shell, and Mars.

A seasoned cloud practitioner, Rob has deep experience with GCP, AWS, and Azure, as well as mastery of Kubernetes, Terraform, CI/CD pipelines, and programming languages like Go, Python, and JavaScript. Beyond technical prowess, he thrives in fast-paced environments, solving complex problems with creativity, adaptability, and a collaborative spirit.

Passionate about knowledge sharing, Rob actively contributes to the Open Source Community, co-organises the Django Bristol and Bath Users Group (DBBUG), and regularly speaks at local and industry events, including DevOps Bristol meet ups."
,confirmed,Sohan Maheshwar,1,1,AuthZed,Sohan Maheshwar.png,https://www.linkedin.com/in/sohanmaheshwar/,,,,Surviving the Dual-Write Problem in Distributed Systems,"Dual writes are one of the most common sources of data inconsistency in distributed systems. This talk demystifies why dual writes cannot be made safe inside a single process, then walks through modern architectural patterns that teams use in production to eliminate or mitigate the problem.",,"Sohan is a Lead Developer Advocate at AuthZed, based in the Netherlands. He started his career as a developer building mobile apps and has been living in the cloud since 2013, in companies such as Amazon, Fermyon and Gupshup. He is also an O' Reilly author, having created a course on Cloud Concepts for Everyone. 

He has always been interested in emerging technologies and how it shapes the world around us."
,confirmed,Jake Page,1,1,MetalBear,Jake Page.png,https://www.linkedin.com/in/jake-page-aws/,,jakepage91,,"Honey, the Audience Broke My App: Reproduce & Fix Live in Kubernetes with mirrord","A room of engineers breaks my live app and we fix it together. They scan a QR code which triggers a real failure in a Kubernetes staging environment. Together we reproduce, trace, patch, and validate the fix with kubectl debug and mirrord. A real breakage repaired live.",,"I'm Jake a DevOps engineer turned DevRel. 

Over the last 5 years I have been heavily focused on the world of Cloud Native Dev tooling, from cloud FinOps, Packaging and Software Delivery, not exclusively but many times in the context of Kubernetes clusters. 

Having transitioned from a previous career as a high school teacher, any chance I get to speak in front of a crowd on topics that I'm passionate about I try to take. I'm a Lisbon resident and love to frequent the local meetup scene. So if you see me around, don't be a stranger and let's chat. "
,confirmed,_ClickHouse Meetup - After SREday,1,1,,ClickHouse Meetup.png,,,,,Coming soon!,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,_ClickHouse Meetup - After SREday,1,1,,ClickHouse Meetup.png,,,,,Coming soon!,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,_ClickHouse Meetup - After SREday,1,1,,ClickHouse Meetup.png,,,,,Coming soon!,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,_ClickHouse Meetup - After SREday,1,1,,ClickHouse Meetup.png,,,,,Coming soon!,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,_ClickHouse Meetup - After SREday,1,1,,ClickHouse Meetup.png,,,,,Coming soon!,,,"After SREday wraps up, join us for ClickHouse Meetup, exclusively in screen 1!"
,confirmed,William Mendes,2,1,Coralogix,William Mendes.png,https://www.linkedin.com/in/william-mendes/,,WillSchulz,,SRE Management is a Hard Job. That’s Why You Should Do It Like an Engineer.,"Management feels messy, but it’s just another complex system, full of incidents, dependencies, and feedback loops. In this talk, you’ll learn how to apply engineering principles to leadership: observability, reliability, and iterative improvement for people instead of servers.",,"William Mendes is an Engineering Leader with over 15 years of experience designing, scaling, and leading high-performance systems and teams. "
,confirmed,Juan Pablo Vidal Araya,2,1,Ilustre Municipalidad de Santo Domingo,Juan Pablo Vidal Araya.png,https://www.linkedin.com/in/jpvidala/,,,,From ransomware hostage to leader in digital government: the rebirth of Santo Domingo,A Chilean municipality was brought to a standstill by a ransomware attack and emerged as a benchmark in digital government. This talk reveals how Santo Domingo turned a cyber crisis into a national model for cybersecurity and digital transformation.,,"I am Juan Pablo Vidal, a professional passionate about technology, innovation, and management. For more than seven years, I have supported public and private organizations in turning ideas into real, measurable services, always with a clear focus on digital transformation, cybersecurity, regulatory compliance, and personal data protection.

I am motivated by identifying opportunities for improvement, optimizing processes, and designing value propositions that simplify people’s lives. I enjoy both strategy, aligning objectives, resources, and reference frameworks, and execution, because I believe a project only truly matters when it moves from paper into practice and delivers concrete results.

In every challenge, I bring together technological curiosity, rigor in compliance, and a user-centered perspective. In this way, from the first spark of an idea to the day the solution is fully operational, I strive to ensure that innovation is secure, efficient, and above all, useful to those who need it."
,confirmed,Christian Melendez,2,1,AWS,Christian Melendez.png,https://www.linkedin.com/in/christianmldz/,,Christianhxc,,Two Autoscalers Walk into a Cluster: KEDA & Karpenter on Day-2 Duty,"Two autoscalers enter, one cluster wins! Master KEDA + Karpenter Day-2 magic to dynamically scale pods AND nodes. Cut waste, handle spikes, save $$$. Walk away with configs that make your cluster be as efficient and cost-optimized as possible.",,"Christian Melendez is Principal Specialist Solutions Architect and EMEA Lead for Compute at AWS, with a strong background in Kubernetes platform engineering. Author of the Kubernetes Autoscaling book. He has been working with Kubernetes since 2017, helping large enterprises—including telecommunications, airline, and ride-hailing companies—optimize their workloads. Christian is the creator of the Karpenter Blueprints project and an active contributor to autoscaling solutions in the cloud-native space. He frequently delivers talks and workshops on Karpenter and Kubernetes optimization strategies."
,confirmed,Yury Lysak,2,1,Independent,Yury Lysak.png,https://www.linkedin.com/in/yury-lysak-7905a122/,,,,SRE for pricing systems in Wealth & Fintech: Data‑Driven Solutions.,"How to use simple but powerful data concepts to design smarter, more transparent pricing for wealth and fintech products without over engineering.",,"Seasoned leader with 15+ years of experience driving growth, innovation, and operational excellence across tech, telecom, fintech and other sectors. Head of Strategic Projects at Lionsoul Global, leading the launch of investment and lending products on the platform and managing strategic partnerships."
,confirmed,Andy Kuszyk,2,1,Typeform,Andy Kuszyk.png,https://www.linkedin.com/in/andy-kuszyk/,,,,MCP is the new REST: making MCP our new API,"Typeform is fast becoming an AI-native platform. This means we're transforming our REST API into a platform that LLMs can easily discover and operate. In this talk, I'll share the architectural patterns we're using to achieve this, as well as real life examples of how we're making MCP our new API.",,"Andy Kuszyk is a Staff Engineer at Typeform, an occasional blog author, and an Emacs enthusiast! He's mostly worked in backend systems with the likes of Go, Terraform, and Kubernetes, but also enjoys thinking about the way teams work, communicate, and transfer knowledge."
,confirmed,Nishkarsh Raj,2,1,StatusNeo,Nishkarsh Raj.png,https://www.linkedin.com/in/nishkarshraj/,,,,Q the Savings: How We Built a $2M/Year FinOps Platform in 2 Weeks,"We built a AI FinOps platform in 2 weeks with Kiro and AWS Bedrock that found $2M in annual AWS waste— without buying expensive tools. 13 automated scanners, gamified leaderboards, AI recommendations, and one-click cleanup. I'll show you exactly how we did it and how you can too.",,"Nishkarsh is a DevSecOps expert and an International GitHub Star. Nishkarsh is an ardent supporter of open-source, GitHub, DevEx, and DevOps. Nishkarsh serves as StatusNeo Inc.'s Principal Evangelist & Consultant. Over the years, he has been actively GitHubbing and contributing to open-source. By giving talks at conferences, organizing meetups, and encouraging people to take on the #100DaysofCode challenge, he has encouraged many brilliant minds to embark on their journeys in open-source projects and preach the significance of collaboration to aspiring developers."
,confirmed,Nicolas Takashi,2,1,Coralogix,Nicolas Takashi.png,https://www.linkedin.com/in/ntakashi/,,,,Reverse-Engineering PromQL Usage: A Proxy’s Tale,"Prometheus shows metrics but hides how queries are used. We built Prom Analytics Proxy to reveal who runs which PromQL queries, what slows them down, and which dashboards overload the backend, all without touching Prometheus, giving teams real visibility and control.",,"Nicolas is a Software Engineer with a Platform Engineer role at Coralogix. He's mostly interested in topics related to the observability ecosystem, as well as Kubernetes and distributed systems. He is also an open-source contributor to projects such as Prometheus Operator, Perses, and OpenTelemetry."
,confirmed,Jagadeesh Devaraj,3,1,ING,Jagadeesh Devaraj.png,https://www.linkedin.com/in/rdjagadeesh?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,,,,Catch me if you Can,,,"Jagadeesh Devaraj is an Engineering Lead for SRE and Engineering Excellence at ING, with over 17 years of experience in cloud architecture and platform engineering. He has led large scale resilience, security, and cloud modernization initiatives across financial services, technology, and global enterprises."
,confirmed,Goran Minov,3,1,Okta,Goran Minov.png,https://www.linkedin.com/in/lineargs/,,lineargs,,"Zero Infrastructure, Zero Phishing: Building a Serverless Security Framework on GCP",This is an intermediate talk suitable for backend developers and cloud architects. It includes a code walkthrough of the Cloud Run Functions and a data analysis segment comparing the solution's effectiveness.,,"Goran Minov is a Cyber Security Architect and 8x Certified Professional, holding key Google Cloud credentials including Professional Cloud Architect, DevOps, and Database Engineer. Specialising in Identity & Access Management (IAM), he currently serves as a Senior Technical Account Manager at Okta, where he helps customers automate and secure their identity infrastructure.

A passionate community leader, Goran has been an Organiser for GDG London since 2019, helping grow one of the largest developer communities in the UK. He is also the Founder of The Cloud Circuit, an independent event series connecting London’s cloud community, and a Co-founder of The Android Circuit. Beyond organising, he actively mentors the next generation of developers through the GDG Academy.

As a speaker, Goran regularly shares his expertise on Cloud Security and Zero Trust Architecture. He has delivered workshops and talks at major venues including Droidcon London and DevFest."
,confirmed,Israel Blancas,3,1,Coralogix,Israel Blancas.png,https://www.linkedin.com/in/iblancasa,,,,From Data to Diagnosis: Leveraging Observability for Application Success,"This talk combines multiple open source projects and show how some real environments are environments are observed on production: OpenTelemetry, Prometheus, Jaeger, Istio, Kiali and Kubernetes. What else can you ask for?",,Software Engineer @ Coralogix doing observability stuff. Google Developer Expert in Google Cloud. 
,confirmed,Charles Weir,3,1,Lancaster University,Charles Weir.png,https://www.linkedin.com/in/charlesweir/,,,,Overcome Disasters Using Cyber Continuity,"Major software disasters may be almost inevitable, but organisations and ecosystems can survive them. Learn how cyber continuity techniques can prepare your systems to limit damage and support recovery.",,"I am passionate about improving the effectiveness of software development teams. From working with me, more than a hundred project teams have become more productive, been more reliable, and had more fun.

As mentor, technical lead, manager, author or consultant, I deliver. Whether the need is for team agreement, technical change management, software architecture or improved processes, my engaging approach and positive drive get the results needed. 

I helped introduce object-oriented and agile methods to the UK; was technical lead for the world’s first smartphone; and led a company providing outsourced app development for fifteen years. That company, Penrillian, was praised both for effective delivery of superb software and for being a great place to work. My book, Small Memory Software, is the only general purpose guide for people working with software memory limitations. 

I am currently based near England's Lake District, and working with one of Britain's top academic Software Security teams. We’re creating techniques to help software developers to create the secure software we need for the 21st century."
,confirmed,Spiros Economakis,3,1,NOFire AI,Spiros Economakis.png,https://www.linkedin.com/in/spirosoik/,,spirosoik,,How AI is redefining SRE and Customer Experience,"AI is reshaping SRE, but the real opportunity isn’t faster RCA, it’s building proactive, customer-centered reliability. This talk explores how AI and culture together move us from firefighting to foresight.",,"Spiros Economakis is the founder and CEO of NOFire.ai, where he’s rethinking how AI can help engineering teams build reliable systems that don’t just recover faster but fail less often.

He’s spent over fifteen years as an engineer and leader across startups and large-scale platforms, bridging the gap between DevOps, SRE, and AI. His writing on Reliability Engineering has influenced how teams think about ownership, causality, and the future of observability.

Spiros speaks and writes with a rare blend of technical depth and human perspective always focused on one thing: how teams can understand systems deeply enough to build with confidence."
,confirmed,Ozan Kasikci,3,1,Longhorn Games,Ozan Kasikci.png,https://www.linkedin.com/in/ozankasikci/,,,,Zero-Downtime Updates: How to Evolve Fast Without Breaking Everything,How do you ship multiple times a week without your users noticing — except for improvements? This talk explores modern zero-downtime deployment strategies and observability patterns that let teams move fast while keeping uptime close to 100%.,,"I'm an entrepreneur and software engineer with more than 12 years of experience. I worked in four different startups before co‑founding Longhorn Games where we build mobile games. My background spans backend development and DevOps, and I've built CI/CD pipelines, test automation systems, and cloud infrastructure for servers, databases, and networks at various startups. This experience gives me deep insight into startup culture and the technical challenges companies face as they grow."
,confirmed,Dmitrii Iniutin,3,1,Seamflow,Dmitrii Iniutin.png,https://www.linkedin.com/in/inuytin/,,,,Beyond Terraform: Building Production Infrastructure with General-Purpose Languages,"Infrastructure as Code has transformed how we manage systems — but the tools we use define how far we can scale. While Terraform remains the industry standard, its domain-specific language limits flexibility and maintainability at scale.

In this session, Dmitry shares lessons from building production infrastructure at two fast-scaling startups — Fuse and Seamflow — using AWS CDK and Pulumi, frameworks that leverage general-purpose programming languages for infrastructure management. He’ll cover what made these tools more powerful, how they improved testing and reusability, and what teams should know before adopting them.",,"Dmitrii Iniutin is a founding engineer at Seamflow, where he works across the full engineering stack to build and scale core product systems. Before that, he was a lead engineer at Fuse Energy, joining as one of the earliest technical hires and helping the company grow into a global renewable-energy unicorn. He built critical components including the trading desk, billing engine, APIs, notification platform, and the entire infrastructure backbone. Previously, Dmitrii led engineering at hicebank, rapidly advancing to leadership and assembling a new team while shaping the system architecture. He began his career at Yandex, developing large-scale video streaming infrastructure, and earlier interned at JetBrains."
