YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Leo Visser,1,1,OGD ict-diensten,Leo Visser.png,https://www.linkedin.com/in/leo-visser-4894a8227/,,,,Secure your cloud automation,"So you decided to automate tasks in your Azure cloud platform? Are you sure this automation is secured properly and not causing any more attack surfaces for malicious actors?

In this talk I will cover different ways of automating your cloud platform and risks involved with these techniques. I will go over topics like authentication, secrets, auditability and more. I’ll also show situation I encountered in the field and how these were fixed to provide more confidentiality, integrity and availability.

So if you want to learn to automate your could platform with a zero trust policy, then join this talk! Afterward you will know common mistakes and how to avoid them while also being capable of setting up proper automation in the cloud!",,"Since 2012 I’ve been working in the field of IT in different positions. Now I am the product lead Automation + AI for the transformation department of OGD ict-diensten. I’m responsible for the propositions regarding Power Platform, AI and Automation. Besides that I also consult a multitude of customers about these topics and their cloud platforms. Due to this broad range of topics I work with on a daily basis, I’ve developed a passion for connecting them all together. When I’m not working on improving specific systems I’m looking into how the systems can work together to create even more value. I also write on my blog https://www.autosysops.com about the solutions I find."
,confirmed,Yan Cui,1,1,Lumigo,Yan Cui.png,https://www.linkedin.com/in/theburningmonk/,,,,Patterns and Practices for Building Resilient AWS Serverless Applications,"Lambda provides multi-AZ support out of the box, but even then, things can still go wrong in production.

Region-wide outages and performance degradations can render your applications non-responsive. And what if you're dealing with downstream systems that aren't as scalable as your system and can't handle the load you put on them?

The bottom line is that many things can go wrong, and they often do at the worst of times. The goal of building resilient systems is not to prevent failures, but to design systems that can withstand them.

In this talk, we will examine several practices and architectural patterns that can help you build more resilient serverless architectures, such as multi-region design, employing DLQs and surge queues and cell-based architectures.

We'll also explore how chaos experiments can help us identify failure modes before they happen in production.",,"Yan is an experienced engineer who has run production workload at scale on AWS since 2010. He has been an architect and principal engineer in a variety of industries ranging from banking, e-commerce, sports streaming to mobile gaming. He has worked extensively with AWS Lambda in production since 2015. Nowadays, he splits his time between advancing the state of serverless observability as a Developer Advocate at lumigo.io and helping companies around the world adopt serverless as an independent consultant.

Yan is also an AWS Serverless Hero and a regular speaker at user groups and conferences internationally. He is the author of Production-Ready Serverless and co-author of Serverless Architectures on AWS, 2nd Edition. And he keeps an active blog at theburningmonk.com and hosts a serverless-focused podcast at realworldserverless.com."
,confirmed,Joris Bonnefoy,2,1,Datadog,Joris Bonnefoy.png,https://www.linkedin.com/in/joris-bonnefoy/,,,,From experimentation to continuous verification: how to benefit from the entire spectrum of Chaos Engineering,"Chaos Engineering is often misunderstood as simply “breaking things on purpose.” This talk challenges that perception and repositions Chaos Engineering as a critical pillar of reliability and resilience engineering. Rather than focusing on failure injection alone, we explore how to leverage existing knowledge, validate known truths, and foster confidence in complex systems.

In the first part, we deconstruct common myths around Chaos Engineering and reframe its core principles. Learn how aligning chaos practices with reliability goals can transform the way your organization perceives and applies these techniques—by emphasizing structured validation over blind experimentation.

The second part brings theory into practice with a hands-on framework that reimagines chaos experiments as self-feeding, iterative loops—mirroring the scientific method. We introduce the concept of continuous verification, drawing parallels with integration testing, and show how Chaos Engineering can seamlessly integrate into the Software Development Lifecycle (SDLC) through a shift-left approach.

The session wraps up with a visual framework for implementing a sustainable Chaos Engineering strategy, including how to evolve gamedays into repeatable, hypothesis-driven validations that scale with system changes.

Whether you're just exploring Chaos Engineering or looking to mature your reliability strategy, this talk will leave you with actionable insights, a modernized mindset, and a clear path to operational resilience.",,"I am a software engineer with an attrition for low-level and Linux internals who joined Datadog 7 years ago in the SRE group. After developing the now open-source Chaos Controller project meant to provide large-scale fault injection to engineering teams, I built the Security Chaos Engineering group now made of 3 teams and 20 people for which I act as the Engineering Manager. I am also part of the Core Incident Commanders group involved in all high severity outages to help with internal coordination and external communication."
,confirmed,Maxim Schepelin,2,1,Booking.com,Maxim Schepelin.png,https://www.linkedin.com/in/schepelin/,,schepelin,,"How to set SLOs, drive improvements, and make friends with business stakeholders","We, tech people, have internalized the concept of reliability so deeply that we don't need an explanation for why it's bad to have services failing in production. It doesn't matter what your software is doing — whether it controls train schedules, allows people to make money transfers, or serves funny pictures online.

We have invented an entire language to talk about reliability. We say things like, ""This service runs with three nines availability,"" ""Mean-Time-To-Repair for the website is 25 minutes,"" or ""This month, we consumed 80% of our error budget.""

And yet, it's a common struggle to convince business stakeholders to prioritize technical improvements.

In the past seven years, I've been responsible for products and services used by millions of people. I have been on call for years and have spent many nights resolving production incidents. From that experience, I learned how to make reliability a shared priority and prove, with data, the value of technical improvements.

In this session, I'll share techniques you can use to improve the reliability of your services, convince business stakeholders of the importance of reliability, and drive positive change in your organization.",,"Maxim Schepelin has been an engineering leader in various industries including game dev, e-commerce, and travel building teams capable of launching products from idea to world-scale. With over a decade of experience leading engineering teams, Maxim has mastered the art and science of management, as well as how to exit both Vim and Emacs. Maxim continues exploring ways to build effective engineering teams that deliver value at a sustainable pace."
,confirmed,Daniel Afonso,2,1,PagerDuty,Daniel Afonso.png,https://www.linkedin.com/in/danieljcafonso/,,danieljcafonso,,Full Service Ownership & The Lifecycle of a Service,"Services are the backbone of our systems. They are the pieces that make up our businesses—whether they are literal microservices or functional components of a traditional application, we can’t do the computer thing without services.

When it comes to a service in your company or organization, who’s responsible for it? The cast of characters involved in the lifecycle of a service is more than just software engineers. It can include program managers, product owners, sustainability teams (SREs/operations engineers), and business stakeholders, just to name a few.

Topics covered in this talk include: – Defining what a service means to you and your organization – Roles in service ownership – What are you observing about your service? – How you want a team to respond to a service outage or incident – Managing your service in production – Tuning your service – Understanding how the service impacts the business",,"Daniel Afonso is a Senior Developer Advocate at PagerDuty, SolidJS DX team member, Instructor at Egghead.io, and Author of State Management with React Query. Daniel has a full-stack background, having worked with different languages and frameworks on various projects from IoT to Fraud Detection. He is passionate about learning and teaching and has spoken at multiple conferences around the world about topics he loves. In his free time, when he's not learning new technologies or writing about them, he's probably reading comics or watching superhero movies and shows."
,confirmed,Marcel Koert,2,1,MeloMar IT,Marcel Koert.png,https://www.linkedin.com/in/melomar/,,,,It’s Not the Tools — It’s Us: How Human Biases Undermine Reliability,"In the world of DevOps and SRE, we pride ourselves on automation, observability, and engineering excellence. But even the most sophisticated infrastructure can be derailed by something far more human: our own brains.

This talk explores the invisible enemies of reliability — cognitive biases that affect how engineers make decisions, solve problems, and respond to incidents. From confirmation bias during outages to groupthink in postmortems, we’ll unpack six specific mental shortcuts that silently undermine your systems.

Each bias is brought to life with real-world engineering examples, memorable visuals, and practical strategies you can apply immediately. You’ll hear relatable war stories — like how anchoring on a bad hypothesis prolonged a major incident, or how optimism bias led to a Friday deployment that ended in disaster.

More than a lecture, this is a wake-up call. We don’t need more YAML linters or dashboards. We need to debug ourselves.

By the end of the session, attendees will: • Understand how specific biases impact reliability and team performance • Recognize symptoms of biased thinking in real-world DevOps workflows • Learn actionable techniques to create more resilient, self-aware engineering cultures

This talk is ideal for DevOps engineers, SREs, team leads, and reliability advocates looking to take their incident management and system design to the next level — not by adding more tools, but by thinking more clearly.",,"As the founder of Melomar-IT, I am dedicated to demystifying complex IT concepts and providing clear, actionable insights to professionals and enthusiasts alike. With a robust background in Platform Engineering, DevOps, and Site Reliability Engineering (SRE), I specialize in creating content that bridges the gap between intricate technical subjects and practical understanding.
Professional Expertise: • Platform Engineering: Designing and managing scalable, efficient, and secure IT infrastructures that support seamless application development and deployment. • DevOps Engineering: Implementing and promoting DevOps best practices to enhance collaboration, automate workflows, and accelerate software delivery. • Site Reliability Engineering (SRE): Ensuring system reliability, performance, and scalability through proactive monitoring, automation, and incident response strategies. • IT Education and Content Creation: Developing comprehensive IT explainers and tutorials that empower individuals to enhance their technical skills and stay abreast of industry trends.
Melomar-IT on YouTube: Through Melomar-IT, I produce and share content focused on: • In-Depth Tutorials: Step-by-step guides on Platform Engineering, DevOps tools, and SRE practices. • Industry Insights: Analysis of current trends and emerging technologies in the IT sector. • Practical IT Explainers: Simplifying complex concepts for better understanding and application.
Mission: My goal is to equip IT professionals and enthusiasts with the knowledge and tools necessary to excel in the rapidly evolving tech landscape. By fostering a community centered on continuous learning and growth, I aim to inspire innovation and excellence in the field of Information Technology.
Connect with Me: I am always eager to connect with fellow professionals, share insights, and explore collaborative opportunities. Feel free to reach out to discuss all things IT, from Platform Engineering and DevOps to the latest industry developments."
,confirmed,Lukasz Groszkowski,2,1,Inter Cars,Lukasz Groszkowski.png,https://www.linkedin.com/in/%C5%82ukasz-groszkowski-092b25173/,,,,SRE at Scale: Keeping e‑Commerce Alive Across 20+ Countries,"A deep dive into how we ensure reliability and availability in a complex distributed environment, with lessons learned from real-world incidents and rollouts.",,"Lukasz Groszkowski is a seasoned IT professional with over 8 years of experience at Inter Cars S.A., where he currently serves as Software Engineering Manager / Site Reliability Engineering (SRE) Manager. Specializing in the stability, scalability, and high availability of IT systems, he leads efforts to optimize infrastructure, automate operations, and promote SRE culture across the organization. Łukasz has a strong background in E-Commerce platform management (including SAP Hybris), monitoring with ELK stack and Dynatrace, and cross-functional collaboration with DevOps and development teams. His career path includes roles such as Team Leader, Senior System Analyst, Implementation Analyst, and ERP Systems Analyst, reflecting a deep technical and operational understanding of enterprise IT environments."
,confirmed,Renato Losio,2,1,Funambol,Renato Losio.png,https://www.linkedin.com/in/rlosio/,,,,Nobody Ever Got Fired for Implementing Multi-AZ,"Using multiple Availability Zones (AZs) is often seen as essential for building resilient and highly available cloud systems. This is true, until it is not. While Multi-AZ is a proven architectural choice, there are important drawbacks to consider and common assumptions that don’t always hold up. There are also different ways to implement it, each with its own trade-offs.

In this session, we will explore the Multi-AZ journey, separating fact from fiction. We will discuss when Multi-AZ truly helps, the costs involved, and some surprising side effects that are often overlooked.",,"Renato has extensive experience as a cloud architect, tech lead, and cloud services specialist. He lives in Berlin and works remotely as a principal cloud architect. His primary areas of interest include cloud services and relational databases. He is an editor at InfoQ and a recognized AWS Data Hero. "
,confirmed,Simone Romani,2,1,ING,Simone Romani.png,https://www.linkedin.com/in/simone-romani-671527bb/,,,,Gain confidence in your code with mutation testing,"One of the best ways to assess if code is resilient against bugs is to break it on purpose and see how it reacts.

 

The reaction should be a failure in the tests. If there is no reaction, it means that the tests are not effective enough, meaning their assertions are broad and imprecise.

 

Mutation testing comes to the rescue for this specific challenge. This methodology changes the source code and then runs the unit tests against the mutated codebase. The generated report helps the engineer find where the weak spots in the tests are.

 

In this talk we will cover the theory behind this methodology, followed by a live demo where code which could be described as ""100% tested"" would still be subject to bugs and how its related tests can be improved.

 

This approach will offer a way for engineers to gain confidence in their code and especially in their tests. With a high test strength, source code will not only be strong but also malleable to modifications, with the safe guardrails of unit tests protecting them from introducing bugs.

 

The audience will learn how to write more efficient and resilient tests due to the mutation tests giving them a different perspective on their code quality, compared to the normal tests. Mutation testing will also drive better production code, following the principle of Test Driven Design.",,"Simone Romani is an IT Chapter Lead at ING Nederland, leading a team of engineers focused on strengthening the performance and reliability of mobile backend services. With experience spanning backend development, blockchain, and R&D roles at ING, IBM, and Ericsson, he brings a strong focus on code quality, testing, and customer trust."
,confirmed,Moustafa Aboelnaga,2,1,SolarWinds,Moustafa Aboelnaga.png,https://www.linkedin.com/in/moustafa-aboelnaga/,,,,"Ops! I Broke Production, A Practical Guide to Chaos Engineering.",What if breaking production was part of your job and a good thing? Chaos engineering lets SREs inject controlled failures to uncover hidden weaknesses before real outages hit.,,"Experienced leader and mentor in Site Reliability Engineering and Back-End Development, with over 11 years of experience leading multinational teams across four countries. Skilled in building reliable systems, fostering engineering excellence, and driving collaboration in diverse organizations."
,confirmed,Mert Polat & Batuhan Apaydin,2,1,Sufle,Mert Polat & Batuhan Apaydin.png,https://www.linkedin.com/in/mertt-polat/,https://www.linkedin.com/in/bthnapydin/,devmertops,,"The Invisible Layer: Securing Kubernetes with eBPF, Cilium, and Tetragon","Kubernetes is dynamic—and so are its threats. Traditional security tools struggle to keep up. In this session, we’ll explore how eBPF powers next-gen observability and security by running directly in the Linux kernel. Using Cilium for networking and Tetragon for runtime security, we’ll trace system calls, enforce behavior-based policies, and detect threats in real time—all without sidecars or agents. By the end, you’ll understand how to turn the kernel into your security ally.",,"Hello, I'm Mert Polat.

I'm currently working as an Cloud and Platform Engineer at Sufle. I started my career as a Jr. DevOps Engineer at Zip Turkey, where I gained extensive experience in Infrastructure and DevOps domains. At Duzce MEKATEK, I worked in the software team for an autonomous vehicle project and took on a leadership role. Additionally, I honed my skills in technologies like Docker, Kubernetes, and Ansible during a DevOps internship at Formica.

I am passionate about technology and knowledge sharing, so I write various articles for @DevopsTurkiye and @Bulut Bilişimciler publications on Medium.

I graduated from Duzce University with a degree in Computer Programming, and I'm currently pursuing a bachelor's degree in Management Information Systems at Anadolu University.

___


Batuhan, a.k.a. developer-guy, is well-known in the Turkish cloud native community. He’s been highly active in the Software Supply Chain Security space and has contributed to several CNCF projects such as Flux, Kyverno, and ko. He’s also one of the key organizers behind DevOpsTr, CNCF Istanbul Chapter, and KCD Turkey. Notably, he won the “Best Sigstore Evangelist” award and was part of the program committee for the first-ever SigstoreCon.
He’s passionate about open source, has written 10+ technical blog posts published on official project websites, and continues to grow the community through meetups, workshops, and online initiatives."
