YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Vivek Anandaraman,track 1,1,CloudElu Labs,Vivek Anandaraman.png,https://www.linkedin.com/in/vivek-anandaraman/,,vwake_7,,"Enterprise Observability at Scale: Metrics, Traces, and Profiling with Coroot","Monitoring and observability at enterprise scale is challenging — especially when dealing with 500 VMs and 3 Kubernetes clusters totaling 1,500 nodes. In this session, I’ll share how we implemented full-stack observability using Coroot agents, collecting metrics, logs, traces, and CPU/memory profiles out-of-the-box with minimal operational overhead.",,"I'm passionate about bridging technology and business outcomes. I have over 20 years experience in Performance Engineering and Site Reliability Engineering. As a founder of CloudElu Labs, I help engineering and product teams embed SRE, FinOps Chaos Engineering and Observability practices directly into their DevOps workflows — starting from development.

I also founded From Dev to Ops - a Chennai based Devops Community, which brings together practitioners of Devops, SRE and Platform Engineering to Learn and Share the expertise.

With a strong belief that visibility drives innovation, I specialize in implementing cost-aware infrastructure, OpenTelemetry-based observability platforms, and developer-friendly tooling across AWS, Azure, and GCP.

I work with forward-thinking leaders to eliminate blind spots in cloud spend, improve reliability through modern SRE practices, and enable strategic, forecast-driven cloud decisions — without adding friction to engineering."
,confirmed,Bikram Debnath,track 2,1,IBM India Software Lab (ISL),Bikram Debnath.png,https://www.linkedin.com/in/debnathbikram/,,,,Seeing the Unseen: Observability with OTel,"In modern applications, observability is essential. OpenTelemetry (OTel) has emerged as the standard for telemetry data, providing a unified way to collect, process, and export logs, metrics, and traces. Beyond data collection, organizations need effective ways to store, analyze, and visualize this telemetry to drive actionable insights.

This session is for developers looking to deepen their understanding of OpenTelemetry's architecture and its three key pillars: logs, metrics, and traces. We will walk through how OTel fits into an observability stack, the benefits it brings, and common integration patterns. A small demonstration will showcase how telemetry data can be captured and visualized in practice.

Audience Takeaway: A clear understanding of OpenTelemetry’s core components, how it supports observability across modern applications, and hands-on insights through a live demo.",,"Advisory Software Engineer at IBM Labs with a passion for Observability, APM, IoT, and Automotive solutions. A 3x Patent Holder and innovator in telemetry and distributed systems, specializing in Microservices, Kubernetes, and Cloud technologies. Expert in Java, Kafka, MongoDB, ElasticSearch, and Cassandra. Committed to building scalable, high-performance solutions that drive real-time insights and enhance system reliability."
,confirmed,Mahesh Venkataraman & Koushik Vijayaraghavan,track 2,1,Accenture,Mahesh Venkataraman & Koushik Vijayaraghavan.png,https://www.linkedin.com/in/maheshvenkataraman/,https://www.linkedin.com/in/koushikmv/,maheshv713,,STAMPing Out Outages: Applying MIT's STAMP/ STPA to Resilience Engineering in SRE,"```markdown
Why should SREs care about systems thinking applied in aviation safety engineering?  

Modern distributed systems face the same challenges as complex safety-critical systems: emergent failures, cascading outages, and the gap between system design and runtime behavior. While traditional monitoring focuses on known failure modes, aviation safety engineering provides systematic approaches to identify unknown risks.  

In this talk, you will learn how we applied MIT's **System-Theoretic Process Analysis (STPA)** — a methodology from aviation safety — to analyze reliability risks in a large-scale eCommerce platform processing millions of transactions daily.  

**What you will learn:**  
- How to map STPA concepts (hazards, constraints, control actions) to distributed systems components  
- A systematic framework for identifying cascading failure scenarios before they occur  
- Practical techniques for analyzing interactions between auto-scaling, load balancing, and circuit breakers  
- How cascading failures were reduced using insights from this analysis  
- Actionable methods you can apply to your own systems  

**Real examples covered:**  
- Circuit breaker coordination failures that created retry storms  
- Auto-scaling feedback loops that amplified rather than dampened failures  
- Security policy interactions that blocked legitimate traffic during incidents  
- Configuration drift detection that prevented silent reliability degradation  

This is not theoretical — we'll show concrete code examples, architecture diagrams, and actual incident data. You'll leave with a practical toolkit for systematic reliability analysis that goes beyond traditional SRE approaches.  

Whether you are dealing with microservices, serverless architectures, or hybrid cloud deployments, this methodology will help you build and maintain more resilient systems by thinking systematically about failure modes and control structures.  

**Perfect for:** SREs, Platform Engineers, and Engineering Managers who want to move beyond reactive incident response to proactive reliability engineering.  
```
",,"**Mahesh Venkataraman** leads innovation in the area of application of artificial intelligence, data mining and machine learning in software engineering. He has led successful implementation of natural language processing driven test automation, usage and failure modeling using log analytics, empirical analysis of technical debt and application of knowledge graphs in discovering patterns and relationships for optimizing test suites and improve decision making for system integration projects. His passion is bridging the gap between theory and practice, between academia and industry and creative thinking in software. He is a regular keynote speaker in many conferences. He is currently working on addressing uncertainty in fault prognosis and diagnosis

**Koushik Vijayaraghavan** is a Senior Managing Director at Accenture, where he has spent over 20 years driving product innovation, engineering, and digital transformation for global clients. He began his career at Cognizant and has completed Harvard Business School’s Disruptive Strategy program, strengthening his expertise in guiding organizations through change.

"
,confirmed,Meiyappan Kannappa,track 2,1,Ford Motor Company,Meiyappan Kannappa.png,https://www.linkedin.com/in/meiyappankannappa/,,,,Is Your AI Agent a Black Box? Here’s How to Open It,Why can't you just use your old monitoring tools for your new AI systems? This session answers that question by introducing AI Observability. You'll learn how to use AIOps to move beyond guesswork and effectively manage your AI agents and infrastructure,,"Meiyappan Kannappa is a Technical Director at Ford Motor Company with around 20 years of experience in designing and developing architectural frameworks and cloud applications. He specializes in modernizing applications to cloud-native technologies and has extensive experience building B2C and B2B systems within the e-Commerce, Connected Vehicles, and mobility sectors. As a technical enthusiast, he actively writes about innovative software architecture for digital transformation. "
,confirmed,Ganesh Padmanaban,track 2,1,GuhaTek,Ganesh Padmanaban.png,https://www.linkedin.com/in/ganeshpadmanaban/,,,,Supercharging Performance Pipelines: JMeter Automation Meets GenAI Observation,"I’ve engineered an AI-powered Continuous Performance Testing pipeline: JMeter unleashed in GitLab CI/CD, Python-driven baseline magic, and Google Gemini LLM delivering smart insights. Real-time, action-ready alerts hit Slack—be the first to squash regressions! This talk reveals every step",,"Ganesh Padmanaban is a Principal Site Reliability Engineer at Guhatek with over 15 years of experience helping organizations improve the reliability and performance of their systems. He has led teams in streamlining how software gets tested and released, making processes faster and more efficient. Ganesh is known for introducing new approaches that use automation and advanced AI tools, resulting in quicker releases and more dependable systems. As a certified expert and active member of the tech community, Ganesh is passionate about making reliability easier for everyone and shaping the future of how companies build and maintain their technology"
,confirmed,Akshat Goel & Nishant Sarraff,track 2,1,Zomato,Akshat Goel & Nishant Sarraff.png,https://www.linkedin.com/in/akshat-goel-a176641b4/,https://www.linkedin.com/in/nishant-sarraff-0602a21ab/,,,"Take Control of Your Runners: Architecting a 10× Cheaper, High‐Performance CI/CD Orchestrator","What We’ll Cover

- **Massive Scale Orchestration**
  - Executing **1M+ CI/CD jobs every month** across **600+ repositories** in multiple GitHub organizations.
  - Each workflow run triggers comprehensive validations, combining **open‐source tools** and **in‐house linters**.
  - Build-intensive repositories consuming **60–70 CPU cores per run**, showcasing CI/CD performance at extraordinary scale and speed.

- **Solving Critical Edge Cases**
  - Managing **spot instance terminations** seamlessly.
  - Mitigating **GitHub API throttling** through **dedicated Apps and bots**.
  - Fortifying orchestration against cascading failures caused by unpredictable **GitHub service outages**.

- **Cost Optimization**
  - Running CI/CD at **up to 10x lower cost** compared to GitHub-hosted runners.
  - Leveraging a mix of **spot and on-demand machines** with **smart bin-packing**.
  - Implementing **intelligent workflow filters** to eliminate unnecessary runs and maximize efficiency.

- **Performance Enhancements**
  - Leveraging **caching of packages and builds** to speed up performance and reduce redundant work across workflows.

- **Operational Standards**
  - Rolling out changes across multiple environments with **robust standards**, ensuring stability and reliability.

Key Takeaways

For Engineers and Operators:
- **Scalable Infrastructure**  
  Design **ephemeral ECS-based self-hosted runners** that handle massive CI/CD workloads effortlessly.
  
- **Cost & Performance Optimization**  
  Unlock strategies to **reduce costs** and **maximize efficiency** with self-hosted runners.
  
- **Accelerated Job Runtimes**  
  Improve **provisioning speed** and leverage **caching** for faster workflows.
  
- **Automation & Standardization**  
  Enforce **linters** and automate **standards across repositories**.
  
- **End-to-End Deployment Cycle**  
  Build deployment workflows with **safeguards**, **visibility**, and **approval gates**.
  
- **Advanced Reliability Features**  
  Implement automation to enhance reliability during deployments while reducing human intervention.

GitHub Actions as a Unified Platform
The talk emphasizes **GitHub Actions as a single platform for CI/CD**, streamlining workflows, improving developer experience, and eliminating the need for multiple tools.

By sharing **Zomato’s journey**, we aim to **inspire practitioners** to rethink and enhance their own CI/CD setups—making them more **resilient**, **efficient**, and **developer-focused**.",,"**Akshat Goel** is a Software Engineer II at Zomato with over three years of experience in building scalable systems. He holds a Bachelor's degree in Computer Science from IIT Ropar (2018–2022) and has a strong background in backend development and distributed systems.

**Nishant Sarraff** is an SDE-2 at Zomato with over three years of experience in developing scalable software solutions. He earned his B.Tech in Computer Science from IIT Jodhpur (2018–2022) and has expertise in backend systems and performance optimization."
,confirmed,Kaustubha Shravan,track 2,1,Microsoft,Kaustubha Shravan.png,https://www.linkedin.com/in/kaustubhashravan/,,,,Taming the Chaos: Avoiding Kubernetes Landmines with Observability & AIOps,"Kubernetes promises portability and scalability, but in reality, most production outages happen due to avoidable mistakes. Security gaps, misconfigured health checks, poor scaling strategies—all can derail even experienced teams.

In this session, we’ll uncover:

Security Disasters → The risk of running containers as root, overlooked image vulnerabilities, and RBAC pitfalls.

Configuration Catastrophes → Why “works on my machine” never works, and how resource mismanagement wrecks clusters.

Observability Blind Spots → Missing runtime security monitoring, misleading CPU/memory metrics, and logging anti-patterns.

Scaling Traps → HPA-induced thrashing, node scheduling inefficiencies, and bottlenecks hidden until too late.

But it’s not just about problems—we’ll explore solutions:

Actionable hardening checklists

Tools for continuous monitoring & runtime security

Automation strategies to prevent config drift

Proven observability practices for anomaly detection

Whether you’re new to Kubernetes or running enterprise-scale clusters, you’ll leave this session with practical, battle-tested strategies to keep your systems safe, stable, and observable.",,"Kaustubha Shravan is a Cloud Architect who designs and operates resilient, measurable, and cost-efficient platforms across Azure, AWS, and GCP. She blends reliability engineering with data-driven practices—SLOs, error budgets, and ML-assisted incident response—to make outages rare and recovery fast. With 46+ cloud certifications, she has led initiatives such as Benchmarking-as-a-Service and production-grade ML inference pipelines that improved performance while cutting spend. Kaustubha is a Women Techmakers Ambassador and frequent community mentor; her work has been showcased at NeurIPS workshops. She speaks about pragmatic reliability patterns, observability that drives action, and culture—how to turn postmortems into durable engineering improvements. When she’s not shipping guardrails, she’s helping teams adopt sustainable, privacy-aware AI practices and sharing playbooks that teams can put to work immediately."
,confirmed,Manu Muraleedharan,track 2,1,Serverless Guru,Manu Muraleedharan.png,https://www.linkedin.com/in/manumuraleedharan/,,,,Automating SRE with AI Agents,"Imagine an AI Agent that detects production incidents from logs, finds a resolution runbook and resolves it autonomously. In this session, we’ll walk through the Strands Agents SDK and show how to create such an agent. We will use the RAG pattern to create a repository of Runbook knowledge. Then take it one step further by enabling the agent to call the tools so that the agent can resolve incidents autonomously. Increasing your peace of mind and accuracy, and reducing the MTTR at the same time. Walk away with actionable insights and a demo.",,"Manu is a seasoned software professional with over 20 years of experience in the tech industry, spanning enterprise applications, cloud solutions, and data-driven platforms. As an AWS Community Builder for 3 years and a holder of multiple AWS certifications, he brings deep expertise in designing scalable, cloud-native architectures. A passionate advocate for AI, data, and automation, Manu focuses on practical applications of emerging technologies. When not building or mentoring in the cloud space, he can be found in his kitchen whipping up a delicious cake."
,confirmed,Ramprasath Asokan & Ullas C L,track 2,1,Nuclei,Ramprasath Asokan & Ullas C L.png,https://www.linkedin.com/in/ramprasathasokan/,https://www.linkedin.com/in/ullas-c-l-890207143/,,,The Blameless Blueprint: Forging a Resilient SRE Culture,"Let's be honest: ""blameless culture"" is easy to say, but hard to do. We've all been in those post-mortems where the air is thick with unsaid accusations and the search for a root cause feels more like a search for a scapegoat. What happens when good intentions clash with the messy reality of a production outage?

This talk is our story of that journey. We'll share the gritty details of how we built a culture of psychological safety from the ground up. This isn't about theory; it's about the practical systems we put in place, from our rotating ""First Incident Responder"" role that turns on-call into a powerful learning opportunity, to our weekly Incident Response Reviews, a dedicated forum where engineers openly deconstruct failures without fear.",,"I love collaborating with cross-functional teams to solve complex challenges and leverage disruptive technologies to drive innovation.

As the leader of the DevSecFinOps team at Nuclei, I have honed my ability to empower my team as well as expedite value delivery of our products by intuitively architecting robust strategies and tactically executing them via cutting-edge tech stack that is highly available across multiple zones and is disaster resilient across multiple regions based on active/passive with pilot light disaster recovery strategy that has an RTO of <10m and an RPO of <10ms.

My infinite mindset and pragmatic approach helps me to swiftly identify and prioritize solutions that addresses current business need as well as aligns with the long-term vision. I am committed to consistently expanding my horizons and delivering high-quality results that always exceed expectations."
,confirmed,Jenisten Xavier,track 2,1,FULL Creative,Jenisten Xavier.png,https://www.linkedin.com/in/jenisten/,,,,Unlocking Effortless Cloud Deployments: Workload Identity Federation in Action,"Managing secrets on the CI/CD pipelines is a constant challenge in cloud reliability. What if you could eliminate long-lived service account keys and still maintain seamless, secure deployments? My talk uncovers how Workload Identity Federation lets to securely connect with GitHub Actions workflows directly to Google Cloud Platform without compromising security or convenience.

In my talk, I will deep dive into the following : 

* The challenges with traditional service account key management and secrets sprawl
* How Workload Identity Federation leverages federated trust for secure, ephemeral access
* Step-by-step setup of Workload Identity Federation between GitHub and GCP
* Examples of configuring GitHub Actions workflows for reliable deployments
* Practical tips, lessons learned, and troubleshooting common pitfalls",,"I’m a DevOps professional specializing in CI/CD solutions, automation, and infrastructure-as-code, with a strong focus on GCP. I have a proven track record of implementing streamlined deployment strategies that enhance efficiency and scalability. Outside of my technical role, I’m an active organizer for the GDG Cloud Chennai community, where I engage with fellow tech enthusiasts to foster collaboration and knowledge-sharing. I'm also a musician and a problem solver, I bring creativity to both technology and the arts, always seeking innovative solutions. I’m passionate about growth, learning, and contributing to the wider tech community."
