YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,confirmed,Gustavo Martins T Borges,track 1,1,Advolve.ai ,Gustavo Martins T Borges.png,https://www.linkedin.com/in/gmtborges/,,,,Hello World in Production: Building Cloud-Native applications that survive the real world.,"This talk you’ll see how small, practical steps can make your application resilient, scalable, and ready for production without overengineering. Perfect for developers, SREs, and DevOps engineers who want to understand what production-ready really means in cloud environments.",,"B.S. in Software Engineering with 14 years of experience in cloud infrastructure, observability, and production systems. I help companies design and operate reliable cloud environments, with a background in cloud migrations, cost optimization, and observability. 3x AWS certified, I have architected cloud-native solutions for clients ranging from startups to enterprises. Passionate about sharing knowledge, CNCF Community Group and DevOpsDays organizer in Goiania/GO."
,confirmed,Rodrigo Candido Leme,track 1,1,Microsoft ,Rodrigo Candido Leme.png,https://www.linkedin.com/in/leme-brasil-remote,,,,Supercharging SRE with Azure’s AI-Powered Age,"AI transforms Site Reliability Engineering by automating incident detection, accelerating root cause analysis, and predicting outages before they happen—boosting uptime, reducing toil, and empowering SREs to focus on strategic improvements.",,"With over 15 years of global experience in cloud architecture, infrastructure modernization, and AI application design, this speaker brings deep technical expertise and a sharp business lens to every engagement. Currently at Microsoft, he leads technical initiatives that accelerate digital transformation across industries, including retail, healthcare, telecom, and finance. A frequent presenter and IBM-recognized speaker, he has earned multiple Manager’s Choice Awards and GTS Labs Leadership honors for his contributions to innovation and technical excellence. He specializes in Azure, GitHub Copilot, hybrid cloud, and secure, scalable AI solutions—and believes every cloud journey should hit as hard as a Metallica riff."
,confirmed,Levi Leopoldino Alves,track 2,1,Matera,Levi Leopoldino Alves.png,https://www.linkedin.com/in/levinux/,,,,"Comunidades de SRE e DevOps: conectando pessoas, processos e propósito no Brasil","Comunidades de SRE e DevOps: conectando pessoas, processos e propósito no Brasil  
**Principais lições de estar entre as maiores comunidades de tecnologia do país.**

Esta sessão provoca uma reflexão: muitos engenheiros de SRE e DevOps possuem vasto conhecimento, mas acabam sendo reconhecidos apenas dentro de suas empresas. Fora delas, ninguém os vê ou se inspira neles. Sabemos que quem não é visto é esquecido, e quem não compartilha não inspira.

Queremos mostrar como a comunidade, especialmente no contexto brasileiro, pode se tornar a ponte entre conhecimento e reconhecimento, fortalecendo tanto os profissionais quanto as empresas. Também trazemos um ponto importante: precisamos falar não apenas sobre histórias de sucesso, mas principalmente sobre falhas, pois é nelas que mais aprendemos e crescemos como comunidade.

Ao incentivar profissionais e empresas a se aproximarem ainda mais da comunidade no Brasil, transformando sua marca em algo memorável.

Nesta sessão, vamos abordar os seguintes tópicos:

**Conhecimento invisível não transforma**  
“Quem não é visto é esquecido. Quem não é lembrado, não inspira.”  
O problema do talento escondido

**“A comunidade precisa saber o que você sabe, não apenas a sua empresa.”**  
Visibilidade cria oportunidades

**“A marca não é só da empresa, é também da comunidade.”**  
O papel da comunidade no Brasil

**“A sua marca é a comunidade. A sua comunidade é a sua marca.”**  
O poder do fracasso

**“Histórias de sucesso inspiram. Histórias de fracasso transformam.”**  
O movimento de dentro para fora

**“A sua empresa se destaca mais quando os seus profissionais se destacam mais.”**  
Chamada para ação

**“Quem não é visto é esquecido. Quem não compartilha não inspira. Quem não inspira não transforma.”**

---

**Esta sessão será apresentada em português**
",,"Sou Levi Leopoldino, também conhecido como Levinux, um profissional de tecnologia com mais de 25 anos de experiência. Iniciei minha jornada com Linux no ano 2000 e, hoje, minha paixão é DevOps, SRE e Cloud.

Sou fundador do DOUG BR – DevOps User Group Brazil, uma comunidade criada para conectar pessoas, compartilhar conhecimento e tornar o DevOps mais acessível a todos, especialmente para quem está começando ou em transição para a área de tecnologia.

Além da tecnologia, atuo como líder de jovens na Igreja Batista, o que me inspira a trazer os mesmos valores de serviço, colaboração e propósito para o mundo da tecnologia.

Acredito que a tecnologia nos conecta, mas é a comunidade que verdadeiramente nos transforma."
,confirmed,Luiz Siqueira & Leonardo Marques,track 2,1,Banco Bradesco,Luiz Siqueira & Leonardo Marques.png,https://www.linkedin.com/in/luizcgs/,https://www.linkedin.com/in/leonardo-marques-ab32a5153/,,,Chaos Engineering: Como Usar o Dynatrace para Transformar Falhas em Aprendizado,"Como o Bradesco transformou o Chaos Engineering em uma prática contínua e automatizada de experimentos controlados, integrando Dynatrace, Ansible e Azure Chaos Studio para validar hipóteses, fortalecer padrões de resiliência e acelerar o aprendizado das squads em ambientes cloud native.",,"**Luiz Siqueira** é **Gerente de Site Reliability Engineering (SRE)** no **Banco Bradesco**, onde lidera o **SRE Core Team**, responsável por impulsionar a confiabilidade, automação e observabilidade dos serviços críticos da organização.  
Com mais de **15 anos de experiência em tecnologia**, Luiz construiu sua carreira em ambientes de alta complexidade e disponibilidade, atuando na **gestão de operações, performance e resiliência digital** em larga escala.

Antes de assumir a posição atual, teve uma trajetória sólida em empresas globais como **IBM** e **Kyndryl**, desempenhando papéis estratégicos como **SRE, Product Owner e Delivery Project Manager** em projetos de **cloud híbrida e automação de infraestrutura**.  
É também **professor da disciplina de SRE**, contribuindo para a formação de novos profissionais e disseminando práticas modernas de confiabilidade, engenharia de caos e cultura de excelência operacional.

Luiz é **palestrante em eventos internacionais**, tendo participado do **SRE CON Americas 2024 e 2025**, do **Dynatrace Perform 2025** e do **Executive Briefing Center (EBC)** em São Paulo, representando o Bradesco em painéis sobre maturidade SRE e observabilidade corporativa.  
Reconhecido por sua capacidade de conectar **tecnologia e estratégia**, atua como agente de transformação, promovendo a adoção de **Chaos Engineering, automação com Ansible, observabilidade com Dynatrace e experimentação segura em ambientes Azure e Kubernetes**.

**Certificações principais:**
- Gremlin Certified Chaos Engineering Practitioner (GCCEP)  
- Site Reliability Engineering (SRE) Foundation℠  
- Cloud Service Management and Operations – Advanced  
- IBM Agile Advocate  

Seu propósito é disseminar o mindset de **aprendizado a partir do caos**, mostrando que a resiliência não é apenas um atributo técnico, mas uma **jornada contínua de evolução organizacional**.  

🔗 [linkedin.com/in/luizcgs](https://www.linkedin.com/in/luizcgs)
"
,confirmed,Andre Bonfa & Pedro Alex da Costa,track 2,1,Vivo,Andre Bonfa & Pedro Alex da Costa.png,https://www.linkedin.com/in/andr%C3%A9-bonfa-673a483a/,https://www.linkedin.com/in/pedro-alex-da-costa-390610108/,,,"Preparar, Operar, Aprender: O Papel do PRR e do Postmortem na Engenharia de Confiabilidade","O desafio de transformar falhas em combustível para a excelência! Nesta palestra, exploramos como o PRR e Postmortems fortalecem a cultura de confiabilidade, aceleram aprendizados e elevam a maturidade da operação.",,
,confirmed,Alexandre Melo Ferreira,track 2,1,Grafana Labs,Alexandre Melo Ferreira.png,https://www.linkedin.com/in/alexandremeloferreira/,,,,Stack de Observabilidade com Grafana Cloud,"Nessa talk, vamos configurar um cluster Kubernetes para enviar telemetria para Grafana Cloud e monitorar de ponta a ponta nosso ambiente utilizando Métricas de K8S com componentes padrão como node_exporter e cadvisor, Traces no formato Opentelemetry e correlação com Logs e como bônus,Assistant de AI",,"Observability Architect na Grafana Labs com experiência em SRE e Software Engineering, amante de gatos, mergulho e churrasco "
,confirmed,"Anderson Dorigao, Willian Yamashita & Mateus Rodrigues",track 2,1,Banco Bradesco,"Anderson Dorigao, Willian Yamashita & Mateus Rodrigues.png",https://linkedin.com/in/andersondorigao,,,,Continuos profiling e resiliencia: Aplicando boas práticas de SRE no desenvolvimento Java,Descubra como práticas de SRE aliadas ao continuous profiling elevam a resiliência de aplicações Java. Veja exemplos práticos com Dynatrace e Grafana para detectar gargalos e fortalecer a estabilidade dos seus sistemas.,,"**[Anderson Dorigão](https://www.linkedin.com/in/andersondorigao/)** is an IT Specialist (SRE) at Bradesco, leading the Cross Product SRE team and driving the adoption of reliability engineering practices across product squads. With over a decade of experience in large-scale systems and telecommunications, he has worked on cloud migrations, observability strategies, and performance optimization for critical applications. Before joining Bradesco, Anderson held technical and leadership roles at Amdocs and Ericsson, where he specialized in DevOps, automation, and infrastructure for mission-critical billing and charging systems. His work blends a deep technical foundation with a strong focus on operational excellence and team mentorship.

**[Willian Yamashita](https://www.linkedin.com/in/willianyamashita/)** is a Site Reliability Engineer Specialist at Bradesco, where he focuses on building reliable, high-performing systems for one of Brazil’s largest financial institutions. With over 15 years of experience across software development and systems engineering, he’s worked through every layer of technology—from mobile app development in Java, Swift, and Android to large-scale backend systems built with Spring and proprietary frameworks. Before joining Bradesco, Willian held engineering roles at Scopus Soluções em TI, DBW Databases, Luxfacta, and CGA Informática, consistently improving performance, stability, and user experience across complex platforms. Based in São Paulo, he’s known for bridging reliability with thoughtful engineering craft.

**[Mateus Rodrigues](https://www.linkedin.com/in/mateus-rodrigues-9a1b33141/)** is a Software Engineer at Bradesco, where he designs and maintains systems that support the bank’s large-scale digital operations. With a background in systems engineering and a strong foundation in algorithms, infrastructure, and administration, he brings both precision and reliability to his work. Before joining Bradesco, Mateus worked at CommScope, where he contributed to system performance and integration projects across complex network environments. Based in São Paulo, he’s passionate about building efficient, scalable systems that keep technology running smoothly behind the scenes."
,confirmed,Alexandre Tavares,track 2,1,C6 Bank,Alexandre Tavares.png,https://www.linkedin.com/in/alexandre-tavares/,,,,Diferencas entre DataOps e DevOps: Entendendo Práticas e Importancias na Era Digital,"Você está convidado para uma palestra imperdível que irá explorar as diferenças e similaridades entre DataOps e DevOps, duas práticas essenciais no desenvolvimento moderno de software e na gestão de dados.

O que você vai aprender:

A definição e os objetivos de DevOps e DataOps. As principais diferenças entre as duas práticas e como elas se complementam. A importância de cada uma no cenário atual das empresas voltadas para tecnologia. Exemplos de sucesso de organizações que implementaram essas práticas com eficiência. Público-alvo: Esta palestra é ideal para profissionais de tecnologia, cientistas de dados, desenvolvedores, gerentes de produto, e todos aqueles que desejam compreender melhor como as organizações podem alavancar suas operações de dados e software.",,"Com mais de duas décadas em tecnologia, minha jornada me levou de desenvolvedor a um especialista em Big Data, Machine Learning e IA. Atuei liderando e arquitetando plataformas de dados em grandes empresas como o C6 Bank, GFT Technologies, Cogna Educação, Falconi entre outras.

Além da minha experiência de mercado, sou Professor de MBA em Engenharia de Dados no Mackenzie e atuo como docente na UNIFAAT. Essa dualidade me permite ter uma visão única sobre o futuro da profissão: como as tecnologias emergentes, como os LLMs, estão moldando o mercado e quais habilidades os novos profissionais precisam desenvolver para se destacarem.

Minha paixão por mentorar e compartilhar conhecimento me motiva a ajudar a próxima geração de talentos a prosperar nesse cenário de constante transformação, construindo a ponte entre o conhecimento acadêmico e as demandas reais do mercado de trabalho."
,confirmed,Felipe de Freitas Campos,track 2,1,GFT Technologies,Felipe de Freitas Campos.png,https://www.linkedin.com/in/felipekiko/,,,,"Microserviços serverless: diferentes designs, mesmas dores","A adoção de microserviços serverless promete maior agilidade e escalabilidade, mas, apesar das diferentes abordagens de design, as equipes enfrentam desafios semelhantes. Questões como observabilidade, latência, custos imprevisíveis e complexidade de integração continuam sendo pontos críticos. Este trabalho discute como arquiteturas distintas convergem para os mesmos problemas e o que pode ser feito para mitigá-los.",,"Desde 2006 mergulhado em tecnologia, onde comecei no PHP, passando por outras linguagens, e hoje com bastante Python! Também falo a língua dos bancos de dados (SQL e NoSQL) e, desde 2012, flutuo feliz nas nuvens, com destaque especial para a AWS, onde sou Community Builder e líder do AWS User Group Campinas…mas também navegando por Azure, GCP, IBM e Oracle, seja com IaaS, PaaS, Serverless, IaC ou até com meu grande amor, o FinOps. Curto demais Arquitetar Soluções, defender todos os ""Ops"" e compartilhar conhecimento, seja palestrando, mentorando ou organizando eventos. Hoje estou focado em IA e como ela pode revolucionar nosso jeito de criar e inovar! É isso ai…no fim, sou movido a #Curiosidade, #Desafios, #Comunidade, #Tecnologia, #Pokémon e #Café!"
,confirmed,Emerson Silva,track 2,1,4Linux,Emerson Silva.png,https://www.linkedin.com/in/silvemerson/,,,,Kubernetes além do deploy: automação inteligente com K8sGPT e AIOps,"Nesta palestra, vamos explorar como aplicar AIOps no dia a dia da operação de clusters Kubernetes utilizando o K8sGPT. Mostrarei como SREs podem transformar ruído em insight, utilizando IA para interpretar sinais e sugerir correções automaticamente.",,"Sou desenvolvedor de infraestrutura e monitoramento, apaixonado por Open Source, comunidades de tecnologia e por compartilhar conhecimento. Tenho mais de 9 anos de experiência atuando em ambientes amplos e altamente críticos, com foco em automação, confiabilidade e eficiência operacional. Atualmente, trabalho na 4Linux como Consultor e Instrutor, onde ajudo empresas e profissionais a adotarem a cultura DevOps por meio de treinamentos e projetos com tecnologias Open Source.

Atuo como DevOps Engineer com sólida experiência em Administração de Sistemas Linux, Virtualização, Cloud Computing e ferramentas fundamentais para práticas de Infraestrutura como Código (IaC) e pipelines CI/CD. Também sou instrutor de cursos especializados em Containers, Infraestrutura Ágil e Integração/Entrega Contínua, formando profissionais preparados para os desafios do mercado moderno de tecnologia."
,confirmed,Alan Delcaro,track 2,1,Dynatrace,Alan Delcaro.png,https://www.linkedin.com/in/alandelcaro/,,,,Platform Engineering with Dynatrace for SRE: Intelligent Automation and Observability,"Learn how Platform Engineering with Dynatrace empowers SRE teams to move beyond reactive dashboards. Discover practical ways to integrate observability and automation for proactive reliability, safe deployments, and continuous optimization.",,"Com mais de 15 anos de experiência em tecnologia, atualmente Lead Solutions Engineer, responsável por apoiar empresas na implementação de soluções de observabilidade em ambientes complexos e críticos. Atua em projetos estratégicos envolvendo cloud providers, práticas modernas de Site Reliability Engineering (SRE) e transformação digital, garantindo resiliência e excelência operacional.
Ao longo da carreira, atuou em iniciativas para observabilidade em ambientes multi-cloud e tambem na evangelização das melhores práticas. 
Participa de eventos técnicos e comunidades, compartilhando conhecimento sobre estratégias de observabilidade, gestão de performance e resiliência digital.

Áreas de especialização:
Observabilidade e gestão de performance
Estratégias de confiabilidade e resiliência digital"
,confirmed,Amaury Borges Souza,track 2,1,FIAP,Amaury Borges Souza.png,https://www.linkedin.com/in/amaurybsouza/,,,,Proteja Pipelines de SRE Terraform e AWS: Aplicando o Shift Left na Confiabilidade,"Confiabilidade sem segurança é mera sorte. Nesta palestra, veja como as práticas do Shift Left capacitam SREs a automatizar a segurança, prevenir incidentes precocemente e entregar sistemas resilientes com confiança.",,"Sou um profissional de cloud security e curto práticas de ser/devops, com experiência prática em automação de segurança em pipelines CI/CD em ambientes multicloud (AWS, Azure e GCP). Atuo como HashiCorp Ambassador e AWS Community Builder, além de professor de MBA em DevSecOps e Cloud Security na FIAP, onde ensina justamente como integrar segurança e confiabilidade desde o início do ciclo de entrega."
,confirmed,Marcelo da Silva Pires,track 2,1,Bosch,Marcelo da Silva Pires.png,https://www.linkedin.com/in/marcpires/,,,,Construindo um Operator para o DevLake,"Nesta talk mostrarei as motivações para a construção de um Operator para o Apache DevLake, como começar, lições aprendidas e etc.",,"Desenvolvedor,  entusiasta da cultura DevOps,  durante a sua carreira em Ti já trabalho em diversos segmentos como treinamento,  sysadmin e desenvolvedor. "
